1.000000000000000000e+02,2.234579999999999984e+02
1.230000000000000000e+02,3.143613289856349979e+02
1.510000000000000000e+02,4.252416817729957188e+02
1.870000000000000000e+02,5.461119075761620252e+02
2.310000000000000000e+02,7.390559595959596209e+02
2.840000000000000000e+02,1.045005492957746583e+03
3.510000000000000000e+02,1.626989192782526061e+03
4.320000000000000000e+02,2.212160756172839683e+03
5.330000000000000000e+02,3.085005465916197409e+03
6.570000000000000000e+02,4.640422029426687004e+03
8.110000000000000000e+02,7.266154015618578342e+03
1.000000000000000000e+03,1.027308638666666593e+04
